編號,客家語,客語標音,華語詞義,例句,翻譯,備註,詞性1,詞性2,分類
16-42,節,ziedˊ,節（量詞，用於時間、車廂計算）,"晨早有四節課
火車有十二節車箱，會用載真多人","早上有四節課。
火車有十二節車廂，可以載很多人。",,數/量詞,,16數詞量詞
16-43,級,gibˊ,級（量詞）,"中級。
高級。","中級。
高級。",,數/量詞,,16數詞量詞
16-44,件,kien,件（量詞）,這件事情真大條，愛仰子處理？,這件事情很嚴重，要怎麼處理？,,數/量詞,,16數詞量詞
16-45,零（0）,lenˋ,0、零,,,,數/量詞,,16數詞量詞
16-46,粒,liabˋ,粒、顆（量詞）,"佢个面面上有兩三粒飯粒
西瓜大嫲粒","他的臉上有兩三顆飯粒。
西瓜很大顆。",,數/量詞,,16數詞量詞
16-47,領,liang^,領；件（量詞）,"阿媽討去銀行領錢
這領衫愛一千銀","祖母要去銀行領錢。
這件衣服要價一千元。",,數/量詞,,16數詞量詞
16-48,輪,linˇ,次,自家行一輪，即會知啊！,自己走一次，就會知道了。,,數/量詞,,16數詞量詞
16-49,鄰,linˋ,鄰,八鄰,八鄰。,,數/量詞,,16數詞量詞
16-50,兩,liong^,兩（數詞）,兩斤米,兩斤米。,,數/量詞,,16數詞量詞
16-51,輛,liongˋ,臺、輛（車輛）,兩輛車,兩臺車。,,數/量詞,,16數詞量詞
16-52,六（6）,liuˊ,6,,,,數/量詞,,16數詞量詞
16-53,蕊,lui^,朵（量詞）,捋一蕊花得你,摘一朵花給你。,,數/量詞,,16數詞量詞
16-54,秒,mio^ (miu^),秒,𠊎得你二十秒想一下,我給你二十秒思考一下。,,名詞,,16數詞量詞
16-55,五（5）,m^,5,,,,數/量詞,,16數詞量詞
16-56,二（2）,ngi,2,,,,數/量詞,,16數詞量詞
16-57,日,ngidˊ,日（量詞）,佢兩公姐討去泰國尞五日,他們夫妻倆要去泰國玩五天。,,數/量詞,,16數詞量詞
16-58,月,ngiedˋ,月（量詞）,暑假有兩個月,暑假有兩個月。,,數/量詞,,16數詞量詞
16-59,年,neenˋ,年（量詞）,三十年,三十年。,,名詞,,16數詞量詞
16-60,銀,ngunˋ,元（量詞）,兩千五百銀,兩千五百元。,,數/量詞,,16數詞量詞
16-61,排,peˋ,排（量詞）,一排樹,一排樹木。,,數/量詞,,16數詞量詞
16-62,盤,panˋ,盤,一盤炒蕹菜,一盤炒空心菜。,,數/量詞,,16數詞量詞
16-63,皮,piˋ,東西的表層；皮革製的；片（量詞）,"豬皮
皮鞋
去屋背捋一兩皮七層塔","豬皮
皮鞋。
去房子後面摘一兩片九層塔。",,數/量詞,,16數詞量詞
16-64,篇,pienˇ,篇（量詞）,一篇論文,一篇論文。,,數/量詞,,16數詞量詞
16-65,七（7）,cidˊ,7,,,,數/量詞,,16數詞量詞
16-66,千,cienˇ,千（數詞）,七千頭樹,七千棵樹。,,數/量詞,,16數詞量詞
16-67,錢,cienˋ,錢；錢（量詞）,"趁無錢
車錢幾多？
手鎉兩錢重","賺不到錢。
車費多少錢？
戒指重兩錢。",,數量詞/名詞,,16數詞量詞
16-68,儕,saˋ,人數（量詞）,屋下單淨佢一儕人定,家裡只有他一人而已。,,數/量詞,,16數詞量詞
16-69,三（3）,samˇ,3,,,,數/量詞,,16數詞量詞
16-70,歲,se^,歲（量詞）,十八歲,十八歲。,,數/量詞,,16數詞量詞
16-71,十（10）,shibˋ,10,,,,數/量詞,,16數詞量詞
16-72,十一,shibˋ rhidˊ,11,,,,數/量詞,,16數詞量詞
16-73,十二,shibˋ ngi,12,十二生肖,十二生肖。,,數/量詞,,16數詞量詞
16-74,身,shinˇ,套（量詞）,一身西裝,一套西裝。,,數/量詞,,16數詞量詞
16-75,首,shiu^,首（量詞）,唐詩三百首,唐詩三百首。,,數/量詞,,16數詞量詞
16-76,雙,sungˇ,雙（量詞）,歸晨早正賣去一雙鞋,整個早上只賣了一雙鞋。,,數/量詞,,16數詞量詞
16-77,頭,teuˋ,棵（量詞）,恁大頭个樹,那麼大棵的樹。,,數/量詞,,16數詞量詞
16-78,條,teeuˋ,條；首（量詞）,寫一條歌,寫一首歌。,,數/量詞,,16數詞量詞
16-79,臺,taiˋ,臺（量詞）,一臺電視,一臺電視。,,數/量詞,,16數詞量詞
16-80,段,ton,段,中山路一段,中山路一段。,,數/量詞,,16數詞量詞
16-81,度,tu,度（量詞）,電用去幾多度？,電用了多少度？,,數/量詞,,16數詞量詞
16-82,通,tungˇ,通（量詞）,打恁多通電話，仰子攏無接？,打那麼多通電話，怎麼都沒接？,,數/量詞,,16數詞量詞
16-83,萬,bban,萬（數詞）,一萬個人,一萬個人。,,數/量詞,,16數詞量詞
16-84,鑊,bboo,鍋,煮一鑊飯,煮一鍋飯。,,數/量詞,,16數詞量詞
16-85,碗,bban^,碗,一碗豬肝湯,一碗豬肝湯。,,數/量詞,,16數詞量詞
16-86,四（4）,si^,4,,,,數/量詞,,16數詞量詞
16-87,隻,zhaˊ,隻（量詞）,這隻貓嫲降兩隻貓么,這隻母貓生了兩隻小貓。,,數/量詞,,16數詞量詞
16-88,張,zhongˇ,張（量詞）；姓氏,"一張衛生紙
佢嫁得姓張个","一張衛生紙。
她嫁給姓張的。",,數/量詞,,16數詞量詞
16-89,組,zuˇ,組（量詞）,一組號碼,一組號碼。,,數/量詞,,16數詞量詞
16-90,棧,zan^,層（樓的量詞）,這間屋正兩棧樓定,這間屋子才兩層樓而已。,,數/量詞,,16數詞量詞
16-91,禮拜,le^ bai^,星期,兩禮拜去一擺臺北,兩星期去一次臺北。,,名詞,,16數詞量詞
17-1,比,bi^,比較、較量,"阿華比你猶較高
有麼个好比？","阿華比你還高。
有什麼好比較？",,虛詞,動詞,17特殊詞類
17-2,原在,ngienˋ cai,仍然,你仰子食恁久，飯猶原在恁多咧？,你怎麼吃了這麼久，飯還仍然這麼多呢？,,副詞,,17特殊詞類
17-3,本來,bun^ loiˋ,本來、原來,阿爸本來討去啊，落尾擱取消,爸爸本來要去的，最後又取消。,,副詞,,17特殊詞類
17-4,分,bunˇ,給予；乞討,"分佢一垤糖
成過掛紙了，有人會來分粄
拁人分飯食","給他一塊糖。
從前掃墓完，有人會來分祭品。
向人乞食。",,虛詞,,17特殊詞類
17-5,在,da/de/ded/coiˇ/cai/zai,在...,無人在屋下,沒人在家。,,虛詞,,17特殊詞類
17-6,除了...以外,chiˋ leeu^... rhi^ nguai,除了...以外,除了工作以外，家庭生活嘛真重要,除了工作以外，家庭生活也非常重要。,,虛詞,,17特殊詞類
17-7,除了,chiˋ leeu^,除了、除此之外,除了英文，你猶會講麼个事？,除了英文，你還會說什麼語言？,,虛詞,,17特殊詞類
17-8,除外,chiˋ nguai,除了,你除外，猶有麼儕？,除了你還有誰？,,虛詞,動詞,17特殊詞類
17-9,到,doo^,到達；…得,"楊梅站討到位啊！
食到食肚飽飽","楊梅站快到了！
肚子吃得飽飽的。",,虛詞,動詞,17特殊詞類
17-10,對,doi^,從…,"對這到車頭，愛一點鐘來行
你對哪位來？臺北抑苗栗？","從這裡到車站，要走一小時。
你從哪裡來？臺北還是苗栗？",,虛詞,,17特殊詞類
17-11,个,e,...的,"阿哥个書包
賣豬肉个","哥哥的書包。
賣豬肉的。",,虛詞,,17特殊詞類
17-12,所以,su^ rhi^,所以,佢講笑个，所以你莫恁氣啦！,他開玩笑的，所以你不要那麼生氣啦！,,虛詞,,17特殊詞類
17-13,係毋係,he mˇ he ,是不是,冰箱底个葡萄係毋係你買个？,冰箱裡的葡萄是不是你買的？,,副詞,,17特殊詞類
17-14,抑係（抑）,ia^ he(ia^),或是、還是,佢抑係你會用去？,他還是你可以去？,,虛詞,,17特殊詞類
17-15,因為,rhinˇ bbui,因為,因為按即唩啊，真見笑！,因為這樣就哭了，真是丟臉！,,虛詞,,17特殊詞類
17-16,樣,rhiong,樣子、…似的,"䀴你恁歡喜个樣
暢到像起狂个樣","看你那麼高興的樣子。
高興得像瘋子一樣。",,名詞,,17特殊詞類
17-17,連,lienˋ,連…（連接詞）,這恁簡單，連細子都會曉,這很簡單，連小朋友都會。,,虛詞,,17特殊詞類
17-18,毋單...猶擱,mˋ danˇ… iaˋ gooˊ,不但...還,佢毋單生做真靚，猶擱真有愛心,她不但長得漂亮，還很有愛心。,,虛詞,,17特殊詞類
17-19,毋過,mˋ goo^,不過,有拁佢解釋，毋過佢無法度接受,有跟他解釋，但他無法接受。,,副詞,,17特殊詞類
17-20,無,moˋ,...嗎？,你有䀴着阿明無？毋知走哪位去啊！,你有看到阿明嗎？不知道跑去哪裡了。,,副詞,,17特殊詞類
17-21,若係,na^ he,如果,若係有仰子即愛講，毋好細義！,如果怎麼了就要說，不要客氣。,,虛詞,,17特殊詞類
17-22,原本,ngienˋ bun^,本來、原來,原本講好个，又擱假戇，實在會氣死！,原本說好的，又裝傻，會氣死！,,虛詞,,17特殊詞類
17-23,幾時,gidˊ shiˋ,原來,幾時玻璃係你打爛去个,原來玻璃是你打破的。,,虛詞,,17特殊詞類
17-24,驚,giangˇ,猜想之詞，可能、也許,驚有十公斤重,可能有十公斤重。,,副詞,,17特殊詞類
17-25,盡量,cin liong,盡量,你盡量食，頭好食淨淨！,你盡量吃，最好吃完！,,副詞,,17特殊詞類
17-26,即像,cidˋ ciong,例如；似乎,"即像係鉛筆、尺
即像毋係佢个事个款","例如鉛筆、尺。
似乎不是他的事一樣。",,副詞,,17特殊詞類
17-27,從,ciungˋ,從,佢係阿媽從細渡到大漢个。,他是祖母從小帶到大的。,,虛詞,,17特殊詞類
17-28,雖然,suiˇ rhenˋ,雖然,雖然按講無毋著，佢猶係感覺嫌疑,雖然這樣說沒錯，他還是感到懷疑。,,虛詞,,17特殊詞類
17-29,了,leeu^,...掉；完了、結束,過了个事即莫擱想啊！,過去的事就不要再想了！,,虛詞,,17特殊詞類
17-30,第,ti ,第...,"第一儕
第二個","第一人。
第二個。",,副詞,,17特殊詞類
17-31,和,ham,和…、與…,"和你講
和你共下去","跟你說。
和你一起去。",,虛詞,,17特殊詞類
17-32,為着,bbui choo,為了,為着子女食苦,為了子女吃苦。,,虛詞,,17特殊詞類
17-34,得...,dedˊ…,被...,得人罵,被人罵,,虛詞,,17特殊詞類
17-35,...莫,...mai^,...掉,"擊莫
食莫
賣莫","丟掉
吃掉
賣掉",完成式，有限定用法,虛詞,,17特殊詞類
17-36,...去,...kui^,...掉,"走去
賣去
死去","跑掉
賣掉
死掉",完成式，有限定用法,虛詞,,17特殊詞類
18-1,暗夜（夜時頭）,am^ rhia (rhia shiˋ teuˋ),晚上,"暗夜討較早睡
阿弟逐暗夜九點睡","晚上要早一點睡。
弟弟每天晚上九點睡。",,副詞,,18時空與情狀副詞
18-2,暗夜,am^ rhia,今天晚上,暗夜有閒無？,今天晚上有空嗎？,,副詞,,18時空與情狀副詞
18-3,恁,ngin^,這麼、很,"佢恁少年即恁識事，真得人惜。
拜六，夜市恁多人。","他這麼年輕就這麼懂事，很討人喜歡。
星期六，夜市這麼多人。",,副詞,,18時空與情狀副詞
18-4,拜...（禮拜...）,bai^… (le^ bai^...),星期...,拜一有英文課,星期一有英文課。,,名詞,,18時空與情狀副詞
18-5,半夜,ban^  rhia,半夜,半夜啊！你做麼个猶毋睡？,半夜了！你幹麼還不睡？,,副詞,,18時空與情狀副詞
18-6,半日,ban^  ngidˊ,半天,行歸半日正到位，真遠哦！,走了大半天才到達，真是遠哦！,,副詞,,18時空與情狀副詞
18-7,北,bedˊ,北,"北海
這間屋係向北个！","北海。
這間房子是朝北的！",,名詞,,18時空與情狀副詞
18-8,盡尾,cin muiˇ,最後（方位、時間）,節目盡尾，愛感謝大家个收䀴,節目最後，要感謝大家的收看。,例句與其他腔不同，華譯也不同,副詞,,18時空與情狀副詞
18-9,後背,heu bue^,後面（方位）,"屋後背
",屋子後方。,,副詞,,18時空與情狀副詞
18-10,自（自從）,cu (cu ciungˋ),自從,自車禍過後，佢即無上班,自從車禍過後，他就沒上班。,,副詞,,18時空與情狀副詞
18-11,昨日,caˇ ngidˊ,昨天,昨日食齋，毋會用食肉,昨天吃素，不能吃肉。,,副詞,,18時空與情狀副詞
18-12,打早,da^  zoo^,一大早,打早即無閒到今，坐个歇睏一下,從早忙到現在，坐著休息一下。,,副詞,,18時空與情狀副詞
18-13,逐擺,tu  bai^,每次,佢逐擺去市場攏會買水粄,他每次去市場都會買水粄。,,副詞,,18時空與情狀副詞
18-14,逐,tu,每…,"逐暗夜
逐儕","每晚。
每個人。",,副詞,,18時空與情狀副詞
18-15,單淨（打淨）,danˇ ciang (da^ ciang),僅僅,單淨佢一儕做，哪有法度？,僅僅他一個人做，哪有辦法？,,副詞,,18時空與情狀副詞
18-16,內底,nui de^,裡面；當中,"老儕無在廳下，在內底煮飯
這恁多人內底，佢頭會","老人家不在客廳，在裡面煮飯。
這麼多人中，他最能幹。",,副詞,,18時空與情狀副詞
18-17,鬥底,deu^ de^,到底,鬥底愛仰子做正好呢？,到底要怎麼做才好呢？,,副詞,,18時空與情狀副詞
18-18,當在遐…,dongˇ da gaˊ…,正在...、正在那...,當在遐食飯，電話即鳴啊！,正在吃飯，電話就響了！,,副詞,,18時空與情狀副詞
18-19,當時,dongˇ shiˋ,當時,當時無講清楚，舞到冤家。,當時沒講清楚，搞到吵架。,,副詞,,18時空與情狀副詞
18-20,足,ziuˊ,很…,比賽著頭名，佢心肝底足暢。,比賽得第一名，他心裡頭很開心。,,副詞,,18時空與情狀副詞
18-21,當晝,dongˇ zhiu^,中午,當晝，日頭炙到人暈暈,中午，太陽晒得人頭暈。,,副詞,,18時空與情狀副詞
18-22,底,de^,...裡,"盎底插著真靚个花
心肝底真氣。","瓶子裡插著很漂亮的花。
心裡很生氣。",,副詞,,18時空與情狀副詞
18-23,堵好,du^ hoo^,湊巧,仰子恁堵好呢！你來市場買麼个？,怎麼這麼湊巧！你來市場買什麼？,,副詞,,18時空與情狀副詞
18-24,堵堵好,du^ du^ hoo^,恰好、正好；完全密合,"這衫著起來堵堵好！
時間算到堵堵好！","這衣服穿起來剛剛好。
時間算得正好。",,副詞,,18時空與情狀副詞
18-25,對面,doi^ mien^,對面,對面有兩火灶,對面有兩戶人家。,,副詞,,18時空與情狀副詞
18-26,東,dungˇ,東,對這向東行即會到位,從這邊向東走就會到。,,名詞,,18時空與情狀副詞
18-27,方向,fongˇ hiong^,方向,這裡變真多，恁久無來，一時務嗄尋無方向,這邊變了許多，這麼久沒來，一下子找不到方向。,,名詞,,18時空與情狀副詞
18-28,隔壁,gaˊ biaˊ,隔壁,"佢兩儕蹛兩隔壁
隔壁叔公後禮拜討去食酒","他們兩人住隔壁。
隔壁叔公下星期要去喝喜酒。",,名詞,,18時空與情狀副詞
18-29,已經,rhi^ genˇ,已經,"已經講恁多擺，仰子猶共款？
阿公過身已經十年啊！","已經講那麼多次，怎麼還一樣？
祖父過世已經十年了！",,副詞,,18時空與情狀副詞
18-30,幾時,gidˊ shiˋ,什麼時候,你幾時討來尞？愛先講哦！,你何時要來玩？要先說哦！,,副詞,,18時空與情狀副詞
18-31,幾多,gidˊ dooˇ,多少,韶日幾多儕會來?,明天多少人會來？,,副詞,,18時空與情狀副詞
18-32,較緊,ka^ gin^,趕緊、趕快,車禍啊！較緊喊救護車,車禍了！快點叫救護車。,,副詞,,18時空與情狀副詞
18-33,今日,ginˇ ngidˊ,今天,阿姊今日矺定,姊姊今天訂婚。,,副詞,,18時空與情狀副詞
18-34,今年,ginˇ neenˋ,今年,𠊎个表阿妹今年十八歲,我表妹今年十八歲。,,副詞,,18時空與情狀副詞
18-35,直直,chidˋ chidˋ,一直,一支嘴直直唊，真吵！,一張嘴一直說個不停，很吵。,,虛詞,,18時空與情狀副詞
18-36,越...越...（愈...愈...）,bbadˋ… bbadˋ… (lu...lu...),越...越...,你阿女越大越靚,你女兒越大越漂亮。,,副詞,,18時空與情狀副詞
18-37,越來越…,bbadˋ loiˋ bbadˋ…,越來越...,"越來越多！
越來越靚！","越來越多。
越來越漂亮。",,副詞,,18時空與情狀副詞
18-38,久,giu^,久,"擱無幾久，阿美即討嫁啊！
這裡行過去，愛三點鐘久","過沒多久，阿美就要嫁人了！
這邊走過去，要三小時。",,形容詞,,18時空與情狀副詞
18-39,過年了,goo^ neenˋ leeu^,明年；過年後、過完春節,"阿美過年了即討嫁啊！
過年了即討開工啊！","阿美明年就要嫁了！
過完春節就要開工了！",,副詞,,18時空與情狀副詞
18-40,過後,goo^ heu ,之後,食飽過後，出去行行个較好。,吃過飯後，出去走一走比較好。,,副詞,,18時空與情狀副詞
18-41,講著,gong^ choo ,說到,講着佢即歸葩火,說到他就很生氣！,,動詞,,18時空與情狀副詞
18-42,後擺（後回、後次擺）,heu bai^ (heu fueˋ、heu ci^ bai^),下次；以後,"後擺愛記得抸，知無？
這滿無閒，後擺正講","下次要記得帶，知道嗎？
現在沒空，以後再說。",,副詞,,18時空與情狀副詞
18-43,下腳（矮下）,haˇ giooˊ (e^ haˇ),下面,在眠床下腳藏个,在床下躲著。,,副詞,,18時空與情狀副詞
18-44,下晝,haˇ zhiu^,下午,下晝去菜園掘泥,下午去菜園鬆土。,,副詞,,18時空與情狀副詞
18-45,猶,iaˋ,同華語「還」的用法，有更（還較貴）、再（還過）等意思,"這滿果子比成過猶較貴
攏喊你莫講啊猶擱講","現在水果比以前還貴。
就叫你不要講了還講。",,副詞,,18時空與情狀副詞
18-46,猶係,iaˋ he,還是,講恁多擺啊，佢猶係共樣無改,講那麼多次了，他還是一樣不改。,,副詞,,18時空與情狀副詞
18-47,猶有,iaˋ rhiuˇ,還有,猶有一儕吂到位,還有一人沒到。,,副詞,,18時空與情狀副詞
18-48,真,zhinˇ,很...,遐尾蛇真大尾，真得人驚,那條蛇很大尾，很可怕。,,副詞,,18時空與情狀副詞
18-49,後背,heu bue^,後面,藏在門後背,躲在門後面。,,名詞,,18時空與情狀副詞
18-50,後來,heu loiˋ,後來,本來講討來，後來佢又講無閒,本來說要來，後來他又說沒空。,,副詞,,18時空與情狀副詞
18-51,後日,heu ngidˊ,後天,後日正拁你講，好無？,後天再跟你講，好嗎？,,副詞,,18時空與情狀副詞
18-52,後背,heu  bue^,後面，較常用於方位,你个位在頭後背,你的位子在最後面。,,副詞,,18時空與情狀副詞
18-53,現代,hien  toi,現代,現代人,現代人。,,副詞,,18時空與情狀副詞
18-54,好得,hoo^ dedˊ,幸好,這擺好得你鬥相共,這次幸好你幫忙。,,副詞,,18時空與情狀副詞
18-55,以前,rhi^ cienˋ,...之前；以前,"下班以前愛交出來
𠊎以前得這個先生教","下班之前要交出來。
我以前被這個老師教。",,副詞,,18時空與情狀副詞
18-56,真,zhinˇ,很...,佢个屋下真好額,他家裡很富裕。,,副詞,,18時空與情狀副詞
18-57,現時（這下）,hien shiˋ (liˊ ha),現在,現時愛仰子正好？較緊想辦法,現在要怎麼辦？快想辦法。,,名詞,,18時空與情狀副詞
18-58,也,rhia^,也...,𠊎興食冰，佢也佮𠊎共樣,我喜歡吃冰，他也跟我一樣。,,副詞,,18時空與情狀副詞
18-59,一般,rhidˊ banˇ,一般,一般來講，私立个學校學費較貴,一般來說，私立的學校學費比較貴。,,副詞,形容詞,18時空與情狀副詞
18-60,一定,rhidˊ ten ,一定,"你一定愛來參加
這無一定係佢提去个，你會用問佢","你一定要來參加。
這不一定是他拿去的，你可以問他。",,副詞,,18時空與情狀副詞
18-61,一下子,rhidˊ ha zu^,一下子,這真簡單，一下子即好啊！,這很簡單，一下子就好了。,,副詞,,18時空與情狀副詞
18-62,遠,bbien^,遠,"這到遐有五公里遠
愛行真遠正行會到位","這到那有五公里遠。
要走很遠才走得到。",,形容詞,,18時空與情狀副詞
18-63,又,rhiu ,又,細子賞紙炮，又驚又愛,小孩放鞭炮，又害怕又喜歡。,,副詞,,18時空與情狀副詞
18-64,正裡,zhin^ le^,右邊,企在佢个正裡,站在他的右邊。,,副詞,,18時空與情狀副詞
18-65, 有影,rhiuˇ rhiang^,果真，真的,"這菜有影好食！會用教𠊎煮無？
聽你講到有來有去，敢有影？","這菜真的好吃！可以教我煮嗎？
聽你講得滔滔不絕，真的嗎？",,副詞,,18時空與情狀副詞
18-66,有時務,rhiuˇ shiˋ bbu,有時候,佢有時務會沒理由即起性地,他有時候會無緣無故生氣。,,副詞,,18時空與情狀副詞
18-67,尤其,rhiuˋ kiˋ,尤其,班上逐儕攏真牛，尤其係佢,班上每個人都很淘氣，尤其是他。,,副詞,,18時空與情狀副詞
18-68,輒,ciabˋ,常,阿哥做兵，真輒寫批轉來,哥哥當兵，很常寫信回來。,,副詞,,18時空與情狀副詞
18-69,輒輒,ciabˋ ciabˋ,常常,阿公討暗子輒輒去過家尞,祖父傍晚常常去鄰居家聊天。,,副詞,,18時空與情狀副詞
18-70,將來,ziongˇ loiˋ,將來,將來个事情猶恁久，到時正講,將來的事情還那麼久，到時候再講。,,副詞,,18時空與情狀副詞
18-71,較,ka^,較…,"行較面上兜
佢較大","走到上面一點。
他比較大。",,副詞,,18時空與情狀副詞
18-72,其實,kiˋ shidˋ,其實,其實佢係真省个人,其實他是很節省的人。,,副詞,,18時空與情狀副詞
18-73,舊年,kiu neenˋ,去年,舊年買个衫，䀴起來猶新新,去年買的衣服，看起來還很新。,,副詞,,18時空與情狀副詞
18-74,近,kunˇ,近,對屋下行到學校真近,從家裡走到學校很近。,,形容詞,,18時空與情狀副詞
18-75,作垺,zooˊ puˋ,一起,作垺來去䀴電影，好無？,一起去看電影，要嗎？,,副詞,,18時空與情狀副詞
18-76,里,li^,里,文山里里長,文山里里長。,,名詞,,18時空與情狀副詞
18-77,禮拜日（禮拜）,le^ bai^ ngidˊ (le^ bai^),星期日,禮拜日歇睏，來去仙山行行个！,禮拜天放假，去仙山走走！,,副詞,,18時空與情狀副詞
18-78,偎暗（討暗）,bba^ am^ (too^ am^),傍晚,偎暗轉屋下，準備食飯啊！,傍晚回家，準備吃飯了。,,副詞,,18時空與情狀副詞
18-79,老古時代,loo^ gu^ shiˋ toi,古代,佢真會講老古時代个故事,他很會說古代的故事。,,名詞,,18時空與情狀副詞
18-80,毋,mˋ ,表否定，不要,"這眠床傷丁，佢睡毋會慣勢
果子無甜，𠊎毋食","這床太硬，他睡不習慣。
水果不甜，我不吃。",,副詞,,18時空與情狀副詞
18-81,毋使,mˋ su^,不必、不用,"你這滿麼个都毋使想
人來即好！毋使恁工夫","你現在什麼都不用想。
人來就好！不用這麼費工。",,副詞,,18時空與情狀副詞
18-82,吂,mangˇ,尚未、還沒,仰子猶吂寫功課？,怎麼還沒寫功課？,,副詞,,18時空與情狀副詞
18-83,嘛,maˇ,也,你討去哪位？𠊎嘛想討跈。,你要去哪裡？我也想跟著去。,,副詞,,18時空與情狀副詞
18-84,面上,min^ shong,上面,牛乳囥在你个書桌面上,牛奶放在你的書桌上面。,,副詞,,18時空與情狀副詞
18-85,頭前,teuˋ cienˋ,前面,在大人頭前，毋會用恁無規矩,在大人前面，不可以這麼沒規矩,,副詞,,18時空與情狀副詞
18-86,無,moˋ,沒有,細子無伴好尞，真孤單,小孩沒有伴一起玩耍，很孤單。,,副詞,,18時空與情狀副詞
18-87,滿哪位,man^ na bbi,到處,滿哪位攏聽會着佢个聲,到處都聽得到他的聲音。,,副詞,,18時空與情狀副詞
18-88,哪時,ni shiˋ,何時,愛等到哪時？,要等到何時？,,副詞,,18時空與情狀副詞
18-89,南,namˋ,南,"南風天，泥下溼溼
吹南風","吹南風，地板溼溼的。
吹南風。",,名詞,,18時空與情狀副詞
18-90,另外,len/lin nguai,另外,擱等一下，另外一儕吂到位！,再等一下，另外一個人還沒到！,,副詞,,18時空與情狀副詞
18-91,淰,neemˇ,滿,"一半即好，莫渟恁淰
天氣熱，冷氣間底淰淰个人","一半就好，不要倒那麼滿。
天氣熱，冷氣房裡滿滿的人。",,形容詞,,18時空與情狀副詞
18-92,黏時（隨時）,neemˋ shiˋ (suiˋ shiˋ),馬上、隨即、立刻,若係佢愛食个物件，黏時即無去啊！,如果是他喜歡吃的東西，馬上就沒了！,,副詞,,18時空與情狀副詞
18-93,日期,ngidˊ kiˋ,日期,日期確定吂？,日期確定了沒？,,名詞,,18時空與情狀副詞
18-94,日時頭,ngidˊ shiˋ teuˋ,白天,日時頭外頭真光，敢愛點電火？,白天外面很亮，需要開電燈嗎？,,副詞,,18時空與情狀副詞
18-95,外,nguai,國外,去國外旅行,去國外旅行。,,副詞,,18時空與情狀副詞
18-96,外頭,nguai teuˋ,外面,外頭在炙菜脯,外面在晒蘿蔔乾。,,副詞,,18時空與情狀副詞
18-97,內,nui,國內,這間店在國內真有名,這間店在國內很有名。,,副詞,,18時空與情狀副詞
18-98,…裡,...le^,...邊,兩裡攏愛囥蠟燭,兩邊都要放蠟燭。,,副詞,,18時空與情狀副詞
18-99,片,peen^,邊（方位）,東片裡,東邊。,,名詞,,18時空與情狀副詞
18-100,平常,pinˋ shongˋ,平常,平常即愛多運動,平常就要多運動。,,副詞,,18時空與情狀副詞
18-101,淨,ciang ,單一、只…,教室淨伸佢一個人。,教室只剩他一個人。,,副詞,,18時空與情狀副詞
18-102,前日,cia ngidˊ,前天,前日去郵便局領錢,前天去郵局領錢。,,副詞,,18時空與情狀副詞
18-103,前年,cienˋ neenˋ,前年,前年起个屋，這滿猶真新,前年蓋的房子，現在還很新。,,副詞,,18時空與情狀副詞
18-104,到尾,doo^ muiˇ,最後；後來（方位、時間）,"節目到尾，有精彩个表演
到尾，佢猶係在臺北買屋","節目最後，有精采的表演。
後來，他還是在臺北買房子。",,副詞,,18時空與情狀副詞
18-105,頭,teuˋ,最…,班上恁多人，佢頭乖,班上那麼多人，他最乖。,,副詞,,18時空與情狀副詞
18-106,全部,cienˋ pu,全部,"這薍薺全部送你
正買个餅，全部得佢食淨淨","這絲瓜全部送你。
才剛買的糕餅，全部被他吃光光。",,副詞,,18時空與情狀副詞
18-107,一向,rhidˊ hiong^,向來,佢一向攏真準時,他向來都很準時。,,副詞,,18時空與情狀副詞
18-108,重新,chungˋ sinˇ,重新,重新擱做一遍,重新再做一遍。,,副詞,,18時空與情狀副詞
18-109,時務,shiˋ bbu,時候,麼个時務討考試？,什麼時候要考試？,,名詞,,18時空與情狀副詞
18-110,時間,shiˋ geenˇ,時間,時間猶吂到，你慢慢子來，毋使急。,時間還沒到，你慢慢來，不用急。,,名詞,,18時空與情狀副詞
18-111,十分,shibˋ funˇ,十分、非常,阿姑仔逐年做生日，佢就會打電話過來，十分有心喔。,每年姑姑慶生，他都會打電話過來，非常有心。,,副詞,,18時空與情狀副詞
18-112,實在,shidˋ cai,實在…,佢兩兄弟，實在會舞死人,他們兩兄弟，實在會折騰死人！,,副詞,,18時空與情狀副詞
18-113,所在,su^ cai ,地方、位置,這係麼个所在？,這是什麼地方？,,名詞,,18時空與情狀副詞
18-114,所有,su^ rhiuˇ,所有,所有無用个物件攏討抨莫，你整理一下！,所有沒用的東西全部要丟掉，你整理一下！,,形容詞,,18時空與情狀副詞
18-115,上,shong,上方,上坵田。,上面那塊田。,,副詞,,18時空與情狀副詞
18-116,上頭,shong teuˋ,"上面、上方；指北部
",阿嬸蹛在佢上頭个伙房屋,嬸嬸住在他家上方的伙房屋。,,副詞,,18時空與情狀副詞
18-117,上家,shong gaˇ,上頭那一家,上家叔婆真多歲啊！,上頭那一家的叔婆很老了！,,名詞,,18時空與情狀副詞
18-118,晨早（上晝）,chinˋ zoo^ (shong zhiu^),上午,阿媽晨早會去打拳,祖母上午會去打拳。,,副詞,,18時空與情狀副詞
18-119,上擺（上回）,shong bai^ (shong fueˋ),上次,上擺有講過，仰子又毋記得？,上次有講過，怎麼又不記得？,,副詞,,18時空與情狀副詞
