編號,客家語,客語標音,華語詞義,例句,翻譯,備註,詞性1,詞性2,分類
18-89,南,namˇ,南,"南風天，地泥溼溼
吹南風","吹南風，地板溼溼的。
吹南風。",,名詞,,18時空與情狀副詞
18-90,另外 ,nangˋ nguaiˋ,另外,過等加下，另外一個吂到！,再等一下，另外一個人還沒到！,,副詞,,18時空與情狀副詞
18-91,淰,nem+,滿,"一半斯好，莫倒恁淰
天時熱，冷氣間肚淰淰个人","一半就好，不要倒那麼滿。
天氣熱，冷氣房裡滿滿的人。",,形容詞,,18時空與情狀副詞
18-92,黏時,ngiamˇ shiˇ,馬上、隨即、立刻,係佢好食个東西，黏時斯無撇咧！,如果是他喜歡吃的東西，馬上就沒了！,,副詞,,18時空與情狀副詞
18-93,日期,ngid^ kiˇ,日期,日期確定吂？,日期確定了沒？,,名詞,,18時空與情狀副詞
18-94,日時頭,ngid^ shiˇ teuˇ,白天,日時頭外背當光，愛使開電火？,白天外面很亮，需要開電燈嗎？,,副詞,,18時空與情狀副詞
18-95,國外,guad^ nguaiˋ,國外,去國外旅行,去國外旅行。,,副詞,,18時空與情狀副詞
18-96,外背,ngoˋ boiˋ,外面,外背在晒菜脯,外面在晒蘿蔔乾。,,副詞,,18時空與情狀副詞
18-97,國內,guad^ nuiˋ,國內,這間店在國內當有名,這間店在國內很有名。,,副詞,,18時空與情狀副詞
18-98,…片,...pien^,...邊,兩片都愛放蠟燭,兩邊都要放蠟燭。,,副詞,,18時空與情狀副詞
18-99,片,pien^,邊（方位）,"正手片
東片","右邊。
東邊。",,名詞,,18時空與情狀副詞
18-100,平常時,pinˇ shongˇ shiˇ,平常,平常時斯愛多運動,平常就要多運動。,,副詞,,18時空與情狀副詞
18-101,單淨（打淨）,dan+ ciangˋ (da^ ciangˋ),單一、只…,教室單淨伸佢一儕。,教室只剩他一個人,,副詞,,18時空與情狀副詞
18-102,前日,cienˇ ngid^,前天,前日去郵便局領錢,前天去郵局領錢。,,副詞,,18時空與情狀副詞
18-103,前年,cienˇ ngienˇ,前年,前年起个屋，這下還當新,前年蓋的房子，現在還很新。,,副詞,,18時空與情狀副詞
18-104,盡尾,cinˋ mui+,最後；後來（方位、時間）,"節目盡尾，有精彩个表演
盡尾，佢還係在臺北買屋","節目最後，有精采的表演。
後來，他還是在臺北買房子。",,副詞,,18時空與情狀副詞
18-105,盡,cinˋ,最…,班項恁多人，佢盡乖,班上那麼多人，他最乖。,,副詞,,18時空與情狀副詞
18-106,全部,cionˇ puˋ,全部,"這菜瓜全部送你
正買着个餅，全部分佢食淨淨","這絲瓜全部送你。
才剛買的糕餅，全部被他吃光光。",,副詞,,18時空與情狀副詞
18-107,自溜（從來）,ciiˋ liuˋ (ciungˇ loiˇ),向來,佢自溜都當準時,他向來都很準時。,,副詞,,18時空與情狀副詞
18-108,重新,chungˇ sin+,重新,重新做加一遍,重新再做一遍。,,副詞,,18時空與情狀副詞
18-109,時節,shiˇ zied^,時候,哪時節愛考試？,什麼時候要考試？,,名詞,,18時空與情狀副詞
18-110,時間,shiˇ gien+,時間,時間吂到，你定定來，毋使鬥緊。,時間還沒到，你慢慢來，不用急。,,名詞,,18時空與情狀副詞
18-111,十分,shibˋ fun+,十分、非常,阿姑逐年做生日，佢都會打電話過來，正經十分有心。,每年姑姑慶生，他都會打電話過來，真的非常有心。,,副詞,,18時空與情狀副詞
18-112,實在,shidˋ caiˋ,實在…,厥兩兄弟，實在會搣死人！,他們兩兄弟，實在會折騰死人！,,副詞,,18時空與情狀副詞
18-113,所在（地方）,so^ caiˋ (tiˋ fong+),地方、位置,這係麼个所在？,這是什麼地方？,,名詞,,18時空與情狀副詞
18-114,所有,so^ rhiu+,所有,所有無用个東西全愛抨撇，你整理下！,所有沒用的東西全部要丟掉，你整理一下！,,形容詞,,18時空與情狀副詞
18-115,上,shongˋ,上方,上坵田,上面那塊田。,,副詞,,18時空與情狀副詞
18-116,上背,shongˋ boiˋ,上面、上方；指北部,叔姆戴在厥上背伙房屋,嬸嬸住在他家上方的伙房屋。,,副詞,,18時空與情狀副詞
18-117,上屋,shongˋ vug^,上頭那一家,上屋叔婆當多歲咧！,上頭那一家的叔婆很老了！,,名詞,,18時空與情狀副詞
18-118,上晝（上晝頭）,shongˋ zhiuˋ (shongˋ zhiuˋ teuˇ),上午,阿奶上晝會去打拳,祖母上午會去打拳。,,副詞,,18時空與情狀副詞
18-119,上擺（上到、上回）,shongˋ bai^ (shongˋdoˋ、shongˋ fuiˇ),上次,上擺有講過，仰脣又毋記得？,上次有講過，怎麼又不記得？,,副詞,,18時空與情狀副詞
18-120,上,shong+,往上,"碫恁高，上毋得！
肥料上肩","臺階那麼高，上不去！
肥料放肩上。",,動詞,,18時空與情狀副詞
18-121,隨時,suiˇ shiˇ,隨時,菜先買便來，隨時斯有好食,菜先買好來，隨時都有得吃。,,副詞,,18時空與情狀副詞
18-122,順續,sunˋ suaˋ,順便,你順續買豆油轉來,你順便買醬油回來。,,副詞,,18時空與情狀副詞
18-123,脣,shunˇ ,...旁邊,以前人屋脣有畜豬,以前人們房子旁邊有養豬。,,副詞,,18時空與情狀副詞
18-124,忒,ted^,太…,"食忒飽
這忒細粒，愛大粒个較好","吃太飽。
這太小顆，要大顆的比較好。",,虛詞,,18時空與情狀副詞
18-125,跈緊（跈核）,tenˇ gin^ (tenˇ hedˋ),跟著；馬上,"跈緊阿姆去市場
等一下，佢跈緊斯來！","跟著媽媽去市場。
等一下，他馬上就來！",,副詞,動詞,18時空與情狀副詞
18-126,頭擺,teuˇ bai^,從前,頭擺係燒樵暖水來洗身,從前是燒柴燒水洗澡。,,副詞,,18時空與情狀副詞
18-127,頭先（頭下）,teuˇ sen+/sien+ (teuˇ haˋ),剛才,頭先有交分佢，佢應該記得！,剛才有交給他，他應該記得！,,副詞,,18時空與情狀副詞
18-128,天光日（天光）,tien+ gong+  ngid^ (tien+ gongˊ),明天、翌日,天光日愛上班,明天要上班。,,名詞,,18時空與情狀副詞
18-129,定著,tinˋ chogˋ,一定,天光日你定著愛來哦！,明天你一定要來哦！,,副詞,,18時空與情狀副詞
18-130,同時,tungˇ shiˇ,同時,"佢兩儕同時到這
佢係先生，同時乜係主任！","他們兩人同時到這裡。
他是老師，同時也是主任！",,副詞,,18時空與情狀副詞
18-131,滑,vadˋ,滑,"地泥滑滑
嘴甜舌滑","地板滑滑的。
油嘴滑舌。",,形容詞,,18時空與情狀副詞
18-132,完全,vanˇ cionˇ,完全,佢完全毋聽人講,他完全不聽別人講。,,副詞,,18時空與情狀副詞
18-133,位,vuiˋ,...處、地方,這位無人賣牛肉，去別位看有無,這地方沒人賣牛肉，去別處看有沒有。,,副詞,,18時空與情狀副詞
18-134,未來,vuiˋ loiˇ,未來,未來个事情已難講,未來的事情很難講。,,名詞,,18時空與情狀副詞
18-135,西,si+,西,西片,西邊。,,名詞,,18時空與情狀副詞
18-136,先,sen+/sien+,先,"你先去，𠊎跈緊到！
先走先贏","你先去，我馬上到！
先跑先贏。",,副詞,,18時空與情狀副詞
18-137,正月,zhang+ ngiedˋ,正月、農曆每年的第一個月,"正月初九天公生
正月半","正月初九玉皇大帝生辰。
正月十五。",,名詞,,18時空與情狀副詞
18-138,正,zhang+,再；才、只有，相當於華語的「才」,"有麼个事情下次擺正講！
正兩個銀忒等","有什麼事情下次再說！
才兩元而已。",,副詞,,18時空與情狀副詞
18-139,朝晨（朝脣）（朝晨頭）（朝脣頭）,zheu+ shunˇ (zheu+ shunˇ teuˇ),早上,逐朝晨（朝脣）去運動已好,每天早上去運動很好。,,副詞,,18時空與情狀副詞
18-140,做麼个,zoˋ ma^ gai+,做什麼；為什麼,"你在該做麼个？
做麼个恁譴？","你在那兒做什麼？
為什麼這麼生氣？",,副詞,,18時空與情狀副詞
18-141,做下（做一下）,zoˋ haˋ (zoˋ rhid^ haˋ),全部,留該一屑做麼个？做下煮撇去,留那一些做什麼？全部煮了。,,副詞,,18時空與情狀副詞
18-142,早,zo^,早,"恁早！
佢今晡日當早斯䟘床","早安！
他今天很早就起床。",,形容詞,,18時空與情狀副詞
18-143,左手片（左片）,zo^ shiu^ pien^（zo^ pien^）,左邊,阿美坐在若左手片,阿美坐在你左邊。,,副詞,,18時空與情狀副詞
18-144,主要,zhu^ rheuˋ,主要,活動主要係佢負責,活動主要是他負責。,,形容詞,,18時空與情狀副詞
18-145,準時,zhun^ shiˇ,準時,後日記得愛準時,後天記得要準時。,,副詞,,18時空與情狀副詞
18-146,總係,zung^ heˋ,總是,"毋好總係罵細人
爺哀總係為着你好","不要總是罵小孩。
父母總是為了你好。",,副詞,,18時空與情狀副詞
18-147,總共,zung^ kiungˋ,總共,這恁多東西，總共幾多錢？,這麼多東西，總共多少錢？,,副詞,,18時空與情狀副詞
18-148,中間,zhung+ gien+,中間,阿哥企在該兩個人个中間,哥哥站在那兩個人的中間。,,副詞,,18時空與情狀副詞
18-149,天光, tien+ gong+,天亮,夜夜讀書讀到天光,每晚讀書到天亮。,,形容詞,,18時空與情狀副詞
18-150,敢有,gam^ rhiu+,有...嗎？,你敢有還佢錢？,你有還他錢嗎？,,副詞,,18時空與情狀副詞
18-151,長在,chongˇ caiˋ,經常,佢長在毋食朝，所以上班無精神,他經常不吃早餐，所以上班沒精神。,,副詞,,18時空與情狀副詞
18-152,通棚,tung+ pangˇ,全部,這通棚分你帶轉去,這全部讓你帶回去。,,副詞,,18時空與情狀副詞
18-153,準講（可比、假使),zhun^ gong^ (ko^ bi^、ga^ sii^),假使、如果,準講你使得，愛通知一下哦！,如果你可以，要通知一下喔！,,副詞,,18時空與情狀副詞
18-154,哪央時,neˋ rhong+ shiˇ,何時,哪央時愛嫁？斯愛通知一下哦！,何時要嫁人？可要通知一下喔！,,副詞,,18時空與情狀副詞
18-155,係無,heˋ moˇ,是嗎？（用於語尾附加問句）,你下個月愛去新竹係無？,你下個月要去新竹是嗎？,,副詞,,18時空與情狀副詞
18-156,幾,gi^,幾，不確定的數量,"正幾個人來忒等
買幾粒包","才幾個人來而已。
買幾個包子。",,副詞,,18時空與情狀副詞
18-157,幾下,gi^ haˋ,猶如華語中的「好幾…」,"幾下擺
幾下日
幾下千萬
幾下年","好幾次
好幾天
好幾千萬
好幾年",,副詞,,18時空與情狀副詞
18-158,素絲,suˋ si+,舒適；完美、精緻、無瑕疵,這間屋戴起來當素絲,這間房子住起來很舒適。,,形容詞,,18時空與情狀副詞
